,ID_Start_Location,freq.loc,Start_Lat,Start_Lng,End_Lat,End_Lng,Start_Time,End_Time,differ_HHMM,Start_hms,End_hms,Year,Month,Day,Date,Start_Hour_numric,End_Hour_numric,Accident.Description,Severity,Distance.mi.,Traffic.Speed,Traffic.Speed.No.Accident,Number,Street,Street_Category,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Weather_Condition_Timestamp,Temperature.F.,Nautical_Twilight,Astronomical_Twilight,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Civil_Twilight,Nautical_Twilight.1,Astronomical_Twilight.1.1,Astronomical_Twilight.1
55,34,6,40.68258,-73.66615,40.68442,-73.64312,2018-07-11 8:27,2018-07-11 14:27,6:00,8:27:00,14:27:00,2018,7,11,2018-07-11,8,14,Right lane blocked,2,1.213,24,76,0,Southern State Pkwy E,County Highways,R,Malverne,Nassau,NY,11565,US,US/Eastern,KJFK,2018-07-11 8:51,2018-07-11 8:51,79,Day,Day,0,62,29.92,10,North,13.8,0,Partly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
56,34,6,40.68258,-73.66615,40.68248,-73.661,2019-02-06 9:26,2019-02-06 9:56,0:30,9:26:00,9:56:00,2019,2,6,2019-02-06,9,9,Right lane blocked,2,0.27,28,80,0,Southern State Pkwy E,County Highways,R,Malverne,Nassau,NY,11565,US,US/Eastern,KJFK,2019-02-06 9:51,2019-02-06 9:51,39.9,Day,Day,35.8,63,30.25,10,ENE,5.8,0,Partly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
57,34,6,40.68258,-73.66615,40.68442,-73.64312,2019-06-25 10:47,2019-06-25 11:17,0:30,10:47:00,11:17:00,2019,6,25,2019-06-25,10,11,One lane blocked ,2,1.213,35,88,0,Southern State Pkwy E,County Highways,R,Malverne,Nassau,NY,11565,US,US/Eastern,KJFK,2019-06-25 10:51,2019-06-25 10:51,70,Day,Day,70,100,29.81,1,SE,7,0,Fog,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
58,34,6,40.68258,-73.66615,40.68248,-73.661,2019-08-07 16:59,2019-08-07 17:23,0:24,16:59:00,17:23:00,2019,8,7,2019-08-07,16,17,Two lanes blocked,3,0.27,22,73,0,Southern State Pkwy E,County Highways,R,Malverne,Nassau,NY,11565,US,US/Eastern,KJFK,2019-08-07 16:51,2019-08-07 16:51,76,Day,Day,76,100,29.74,6,SSE,17,0.02,T-Storm,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
59,34,6,40.68258,-73.66615,40.68442,-73.64312,2018-08-29 17:22,2018-08-29 17:52,0:30,17:22:00,17:52:00,2018,8,29,2018-08-29,17,17,Right lane blocked,2,1.213,20,71,0,Southern State Pkwy E,County Highways,R,Malverne,Nassau,NY,11565,US,US/Eastern,KJFK,2018-08-29 17:51,2018-08-29 17:51,87.1,Day,Day,0,72,29.92,10,South,10.4,0,Partly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
60,29,7,40.68374,-73.644,40.68377,-73.6429,2019-05-02 0:03,2019-05-02 0:31,0:28,0:03:00,0:31:00,2019,5,2,2019-05-02,0,0,Road closed,4,0.058,0,75,0,Southern State Pkwy E,County Highways,R,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2019-05-02 0:51,2019-05-02 0:51,50,Night,Night,50,100,30.17,0.5,N,5,0,Drizzle and Fog,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Night,Night
61,29,7,40.68374,-73.644,40.68374,-73.644,2020-04-21 8:40,2020-04-21 9:20,0:40,8:40:00,9:20:00,2020,4,21,2020-04-21,8,9,Right lane blocked,3,0,20,80,0,Southern State Pkwy E,County Highways,R,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2020-04-21 8:51,2020-04-21 8:51,51,Day,Day,51,92,29.61,10,S,23,0,Mostly Cloudy / Windy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
62,29,7,40.68374,-73.644,40.68941,-73.62974,2019-06-28 13:41,2019-06-28 14:10,0:29,13:41:00,14:10:00,2019,6,28,2019-06-28,13,14,One lane blocked ,2,0.844,25,77,0,Southern State Pkwy E,County Highways,R,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2019-06-28 13:51,2019-06-28 13:51,86,Day,Day,86,48,30.15,10,SSW,10,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
63,29,7,40.68374,-73.644,40.68442,-73.64312,2020-01-28 14:56,2020-01-28 15:26,0:30,14:56:00,15:26:00,2020,1,28,2020-01-28,14,15,Right lane blocked,2,0.066,23,80,0,Southern State Pkwy E,County Highways,R,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2020-01-28 14:51,2020-01-28 14:51,42,Day,Day,33,53,29.8,10,NW,22,0,Mostly Cloudy / Windy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
64,29,7,40.68374,-73.644,40.68987,-73.63413,2017-02-15 15:44,2017-02-15 21:48,6:04,15:44:00,21:48:00,2017,2,15,2017-02-15,15,21,Road closed,4,0.668,0,82,0,Southern State Pkwy E,County Highways,R,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2017-02-15 15:51,2017-02-15 15:51,44.1,Day,Day,40.1,73,29.32,10,South,6.9,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
65,29,7,40.68374,-73.644,40.68442,-73.64312,2018-01-02 21:17,2018-01-03 3:17,6:00,21:17:00,3:17:00,2018,1,2,2018-01-02,21,3,Right lane blocked,2,0.066,41,80,0,Southern State Pkwy E,County Highways,R,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2018-01-02 20:51,2018-01-02 20:51,19.9,Night,Night,5.2,55,30.36,10,West,17.3,0,Scattered Clouds,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Night,Night
66,29,7,40.68374,-73.644,40.68987,-73.63413,2019-05-01 23:30,2019-05-02 0:00,0:30,23:30:00,0:00:00,2019,5,1,2019-05-01,23,0,Road closed,4,0.668,0,88,0,Southern State Pkwy E,County Highways,R,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2019-05-01 23:51,2019-05-01 23:51,50,Night,Night,50,100,30.19,1,NE,6,0,Light Drizzle,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Night,Night
67,22,7,40.6888,-73.80871,40.70018,-73.81522,2019-10-26 6:39,2019-10-26 7:08,0:29,6:39:00,7:08:00,2019,10,26,2019-10-26,6,7,Road closed,4,0.857,0,82,0,Van Wyck Expy N,County Highways,R,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2019-10-26 6:51,2019-10-26 6:51,52,Day,Day,52,86,30.19,10,N,8,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
68,22,7,40.6888,-73.80871,40.6888,-73.80871,2020-06-15 7:28,2020-06-15 7:58,0:30,7:28:00,7:58:00,2020,6,15,2020-06-15,7,7,Two lanes blocked,4,0,22,80,0,Van Wyck Expy N,County Highways,R,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2020-06-15 7:51,2020-06-15 7:51,64,Day,Day,64,63,30.41,10,NE,12,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
69,22,7,40.6888,-73.80871,40.6888,-73.80871,2020-06-15 7:28,2020-06-15 7:58,0:30,7:28:00,7:58:00,2020,6,15,2020-06-15,7,7,Two lanes blocked,4,0,22,88,0,Van Wyck Expy N,County Highways,R,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2020-06-15 7:51,2020-06-15 7:51,64,Day,Day,64,63,30.41,10,NE,12,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
70,22,7,40.6888,-73.80871,40.69403,-73.81168,2018-01-29 8:19,2018-01-29 14:19,6:00,8:19:00,14:19:00,2018,1,29,2018-01-29,8,14,Right lane blocked,2,0.393,24,76,0,Van Wyck Expy N,County Highways,R,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2018-01-29 7:51,2018-01-29 7:51,39,Day,Day,31.4,65,30.23,10,NNE,12.7,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
71,22,7,40.6888,-73.80871,40.69403,-73.81168,2019-05-08 9:29,2019-05-08 9:57,0:28,9:29:00,9:57:00,2019,5,8,2019-05-08,9,9,One lane blocked ,2,0.393,28,77,0,Van Wyck Expy N,County Highways,R,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2019-05-08 9:51,2019-05-08 9:51,62,Day,Day,62,67,30.23,10,N,13,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
72,22,7,40.6888,-73.80871,40.69403,-73.81168,2018-07-16 14:38,2018-07-16 15:08,0:30,14:38:00,15:08:00,2018,7,16,2018-07-16,14,15,Two lanes blocked,3,0.393,22,82,0,Van Wyck Expy N,County Highways,R,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2018-07-16 14:51,2018-07-16 14:51,84.9,Day,Day,0,69,29.96,10,South,15,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
73,22,7,40.6888,-73.80871,40.69403,-73.81168,2018-11-07 15:06,2018-11-07 15:35,0:29,15:06:00,15:35:00,2018,11,7,2018-11-07,15,15,Two lanes blocked,3,0.393,20,88,0,Van Wyck Expy N,County Highways,R,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2018-11-07 14:51,2018-11-07 14:51,62.1,Day,Day,0,53,29.99,10,WSW,17.3,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
74,10,6,40.68962,-73.57561,0,0,2019-12-03 4:57,2019-12-03 6:13,1:16,4:57:00,6:13:00,2019,12,3,2019-12-03,4,6,Right lane blocked,2,4.47,46,89,0,Meadowbrook Pkwy S,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2019-12-03 4:53,2019-12-03 4:53,31,Night,Night,20,85,29.35,2,NNW,16,0,Light Snow,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
75,10,6,40.68962,-73.57561,40.68962,-73.57561,2020-10-08 10:31,2020-10-08 11:16,0:45,10:31:00,11:16:00,2020,10,8,2020-10-08,10,11,Right hand shoulder blocked ,2,0,35,86,0,Meadowbrook Pkwy S,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2020-10-08 10:53,2020-10-08 10:53,61,Day,Day,61,44,29.85,10,NW,14,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
76,10,6,40.68962,-73.57561,0,0,2020-11-25 10:24,2020-11-25 11:39,1:15,10:24:00,11:39:00,2020,11,25,2020-11-25,10,11,Right lane blocked,2,1.77,35,88,0,Meadowbrook Pkwy S,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2020-11-25 10:53,2020-11-25 10:53,54,Day,Day,54,59,30.25,10,SW,15,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
77,10,6,40.68962,-73.57561,40.68962,-73.57561,2020-07-09 16:47,2020-07-09 17:47,1:00,16:47:00,17:47:00,2020,7,9,2020-07-09,16,17,One lane blocked ,2,0,27,82,0,Meadowbrook Pkwy S,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2020-07-09 16:53,2020-07-09 16:53,85,Day,Day,85,61,29.91,10,SSE,13,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
78,10,6,40.68962,-73.57561,40.68962,-73.57561,2020-11-21 17:17,2020-11-21 19:17,2:00,17:17:00,19:17:00,2020,11,21,2020-11-21,17,19,Two lanes blocked,2,0,20,88,0,Meadowbrook Pkwy S,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2020-11-21 16:53,2020-11-21 16:53,59,Day,Day,59,46,30.25,10,NNW,9,0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
79,10,6,40.68962,-73.57561,0,0,2020-03-27 19:01,2020-03-27 19:46,0:45,19:01:00,19:46:00,2020,3,27,2020-03-27,19,19,Right lane blocked,2,4.47,32,85,0,Meadowbrook Pkwy S,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2020-03-27 18:53,2020-03-27 18:53,62,Day,Day,62,23,29.83,10,NNE,8,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
80,28,7,40.6903,-73.99865,40.69334,-73.99925,2019-04-29 8:45,2019-04-29 9:14,0:29,8:45:00,9:14:00,2019,4,29,2019-04-29,8,9,Right lane blocked,2,0.212,24,82,0,Brooklyn Queens Expy,County Highways,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2019-04-29 8:51,2019-04-29 8:51,49,Day,Day,47,43,30.28,10,NE,6,0,Fair,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
81,28,7,40.6903,-73.99865,40.69334,-73.99925,2019-12-19 9:19,2019-12-19 9:49,0:30,9:19:00,9:49:00,2019,12,19,2019-12-19,9,9,One lane blocked ,2,0.212,28,76,0,Brooklyn Queens Expy,County Highways,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2019-12-19 8:51,2019-12-19 8:51,17,Day,Day,7,54,30.17,10,WNW,8,0,Fair,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
82,28,7,40.6903,-73.99865,40.69334,-73.99925,2019-04-15 10:10,2019-04-15 10:38,0:28,10:10:00,10:38:00,2019,4,15,2019-04-15,10,10,Right lane blocked,2,0.212,35,82,0,Brooklyn Queens Expy,County Highways,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2019-04-15 9:51,2019-04-15 9:51,62,Day,Day,0,80,29.21,10,nan,0,0,Partly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
83,28,7,40.6903,-73.99865,40.69334,-73.99925,2018-10-29 17:38,2018-10-29 18:07,0:29,17:38:00,18:07:00,2018,10,29,2018-10-29,17,18,Right lane blocked,2,0.212,20,70,0,Brooklyn Queens Expy,County Highways,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2018-10-29 17:56,2018-10-29 17:56,57.9,Day,Day,0,56,29.86,10,WSW,6.9,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
84,28,7,40.6903,-73.99865,40.70097,-73.99471,2020-05-21 17:08,2020-05-21 17:58,0:50,17:08:00,17:58:00,2020,5,21,2020-05-21,17,17,Two lanes blocked,3,0.766,15,88,0,Brooklyn Queens Expy,County Highways,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2020-05-21 16:51,2020-05-21 16:51,63,Day,Day,0,54,30.23,10,nan,0,0,Fair,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
85,28,7,40.6903,-73.99865,40.69334,-73.99925,2019-06-05 20:20,2019-06-05 20:48,0:28,20:20:00,20:48:00,2019,6,5,2019-06-05,20,20,One lane blocked ,2,0.212,39,82,0,Brooklyn Queens Expy,County Highways,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2019-06-05 19:51,2019-06-05 19:51,78,Day,Day,78,64,29.59,8,VAR,5,0,Fair,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
86,28,7,40.6903,-73.99865,40.70097,-73.99471,2020-04-07 22:38,2020-04-07 23:38,1:00,22:38:00,23:38:00,2020,4,7,2020-04-07,22,23,One lane blocked ,3,0.766,36,82,0,Brooklyn Queens Expy,County Highways,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2020-04-07 22:51,2020-04-07 22:51,58,Night,Night,58,51,29.58,10,CALM,0,0,Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Night,Night
87,58,11,40.69062,-73.5748,40.69062,-73.5748,2016-09-26 8:00,2016-09-26 8:30,0:30,8:00:00,8:30:00,2016,9,26,2016-09-26,8,8,Right lane blocked,2,0,24,82,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2016-09-26 7:53,2016-09-26 7:53,55.9,Day,Day,0,62,30.21,10,ENE,6.9,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
88,58,11,40.69062,-73.5748,40.69062,-73.5748,2018-08-23 8:59,2018-08-23 9:29,0:30,8:59:00,9:29:00,2018,8,23,2018-08-23,8,9,Right lane blocked,2,0,24,78,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2018-08-23 8:53,2018-08-23 8:53,66.9,Day,Day,0,66,29.94,10,North,13.8,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
89,58,11,40.69062,-73.5748,0,0,2018-11-16 10:18,2018-11-16 10:48,0:30,10:18:00,10:48:00,2018,11,16,2018-11-16,10,10,Left and center lane blocked ,2,2.05,35,88,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2018-11-16 9:53,2018-11-16 9:53,39,Day,Day,29.3,76,29.61,10,NW,19.6,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
90,58,11,40.69062,-73.5748,40.69062,-73.5748,2017-10-18 11:03,2017-10-18 11:32,0:29,11:03:00,11:32:00,2017,10,18,2017-10-18,11,11,Right lane blocked,2,0,37,84,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2017-10-18 10:53,2017-10-18 10:53,62.1,Day,Day,0,50,30.32,10,WNW,4.6,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
91,58,11,40.69062,-73.5748,40.69062,-73.5748,2017-09-13 14:21,2017-09-13 15:06,0:45,14:21:00,15:06:00,2017,9,13,2017-09-13,14,15,Right lane blocked,2,0,23,82,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2017-09-13 13:53,2017-09-13 13:53,80.1,Day,Day,0,43,29.88,10,SSW,10.4,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
92,58,11,40.69062,-73.5748,0,0,2017-08-25 16:53,2017-08-25 17:38,0:45,16:53:00,17:38:00,2017,8,25,2017-08-25,16,17,One lane blocked ,2,3.56,27,73,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2017-08-25 16:53,2017-08-25 16:53,75,Day,Day,0,44,30.11,10,Variable,4.6,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
93,58,11,40.69062,-73.5748,40.69062,-73.5748,2018-11-08 17:28,2018-11-08 17:58,0:30,17:28:00,17:58:00,2018,11,8,2018-11-08,17,17,One lane blocked ,2,0,20,88,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2018-11-08 17:53,2018-11-08 17:53,48.9,Day,Day,0,59,30.28,10,Calm,0,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
94,58,11,40.69062,-73.5748,40.69062,-73.5748,2018-11-02 19:04,2018-11-02 19:34,0:30,19:04:00,19:34:00,2018,11,2,2018-11-02,19,19,Right and center lane blocked,2,0,32,88,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2018-11-02 19:00,2018-11-02 19:00,63,Night,Day,0,97,29.73,6,SSW,19.6,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Day,Day
95,58,11,40.69062,-73.5748,0,0,2017-01-18 20:46,2017-01-18 21:31,0:45,20:46:00,21:31:00,2017,1,18,2017-01-18,20,21,Right lane blocked,2,0.01,39,82,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2017-01-18 20:53,2017-01-18 20:53,39,Night,Night,34,93,30.01,10,NNE,6.9,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
96,58,11,40.69062,-73.5748,0,0,2017-03-25 22:48,2017-03-25 23:16,0:28,22:48:00,23:16:00,2017,3,25,2017-03-25,22,23,Two lanes blocked,2,0.01,39,86,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2017-03-25 22:53,2017-03-25 22:53,42.1,Night,Night,37.7,85,30.4,10,NNE,6.9,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
97,58,11,40.69062,-73.5748,40.69062,-73.5748,2018-08-16 23:11,2018-08-16 23:56,0:45,23:11:00,23:56:00,2018,8,16,2018-08-16,23,23,Left and center lane blocked ,2,0,42,83,0,Meadowbrook Pkwy N,County Highways,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2018-08-16 22:53,2018-08-16 22:53,80.1,Night,Night,0,76,30.08,10,SW,5.8,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
98,33,7,40.69063,-73.58079,40.69008,-73.57107,2017-11-23 11:34,2017-11-23 17:34,6:00,11:34:00,17:34:00,2017,11,23,2017-11-23,11,17,Right lane blocked,2,0.511,37,88,0,Southern State Pkwy E,County Highways,R,Roosevelt,Nassau,NY,11575,US,US/Eastern,KFRG,2017-11-23 11:53,2017-11-23 11:53,39,Day,Day,32.8,49,30.06,10,WNW,9.2,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
99,33,7,40.69063,-73.58079,40.69008,-73.57107,2018-04-08 12:38,2018-04-08 18:38,6:00,12:38:00,18:38:00,2018,4,8,2018-04-08,12,18,Right lane blocked,2,0.511,24,82,0,Southern State Pkwy E,County Highways,R,Roosevelt,Nassau,NY,11575,US,US/Eastern,KFRG,2018-04-08 12:53,2018-04-08 12:53,42.1,Day,Day,35.7,32,29.85,10,North,11.5,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
100,33,7,40.69063,-73.58079,40.69008,-73.57107,2018-06-25 13:54,2018-06-25 19:54,6:00,13:54:00,19:54:00,2018,6,25,2018-06-25,13,19,Right lane blocked,2,0.511,25,77,0,Southern State Pkwy E,County Highways,R,Roosevelt,Nassau,NY,11575,US,US/Eastern,KFRG,2018-06-25 13:53,2018-06-25 13:53,77,Day,Day,0,40,30.02,10,North,17.3,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
101,33,7,40.69063,-73.58079,40.69008,-73.57107,2018-02-21 14:09,2018-02-21 20:09,6:00,14:09:00,20:09:00,2018,2,21,2018-02-21,14,20,Right lane blocked,2,0.511,23,82,0,Southern State Pkwy E,County Highways,R,Roosevelt,Nassau,NY,11575,US,US/Eastern,KFRG,2018-02-21 13:53,2018-02-21 13:53,63,Day,Day,0,72,30.22,10,South,9.2,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
102,33,7,40.69063,-73.58079,40.68973,-73.56627,2017-10-09 18:49,2017-10-10 0:49,6:00,18:49:00,0:49:00,2017,10,9,2017-10-09,18,0,Right lane blocked,2,0.763,21,68,0,Southern State Pkwy E,County Highways,R,Roosevelt,Nassau,NY,11575,US,US/Eastern,KFRG,2017-10-09 18:53,2017-10-09 18:53,72,Day,Day,0,93,29.88,1.8,SW,17.3,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
103,33,7,40.69063,-73.58079,40.69063,-73.58079,2020-03-29 18:20,2020-03-29 19:05,0:45,18:20:00,19:05:00,2020,3,29,2020-03-29,18,19,Right lane blocked,3,0,13,68,0,Southern State Pkwy E,County Highways,R,Roosevelt,Nassau,NY,11575,US,US/Eastern,KFRG,2020-03-29 17:53,2020-03-29 17:53,51,Day,Day,51,89,29.77,1,N,7,0,Fog,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
104,33,7,40.69063,-73.58079,40.69063,-73.58079,2020-03-29 19:49,2020-03-29 20:34,0:45,19:49:00,20:34:00,2020,3,29,2020-03-29,19,20,Right lane blocked,3,0,28,85,0,Southern State Pkwy E,County Highways,R,Roosevelt,Nassau,NY,11575,US,US/Eastern,KFRG,2020-03-29 19:53,2020-03-29 19:53,48,Day,Day,43,89,29.75,6,NE,12,0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
105,80,6,40.69068,-73.72662,40.69068,-73.72662,2018-09-23 3:19,2018-09-23 3:48,0:29,3:19:00,3:48:00,2018,9,23,2018-09-23,3,3,Two lanes blocked,2,0,60,89,0,Cross Island Pkwy N,County Highways,R,Cambria Heights,Queens,NY,11411,US,US/Eastern,KJFK,2018-09-23 2:51,2018-09-23 2:51,62.1,Night,Night,0,75,30.2,10,NNE,6.9,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Night,Night
106,80,6,40.69068,-73.72662,40.69068,-73.72662,2018-03-02 5:44,2018-03-02 6:14,0:30,5:44:00,6:14:00,2018,3,2,2018-03-02,5,6,Right lane blocked,2,0,38,86,0,Cross Island Pkwy N,County Highways,R,Cambria Heights,Queens,NY,11411,US,US/Eastern,KJFK,2018-03-02 5:42,2018-03-02 5:42,39.9,Day,Day,30,93,29.28,9,North,21.9,0.01,Light Rain,0,0,0,0,1,0,0,0,0,0,0,0,Night,Day,Day,Day
107,80,6,40.69068,-73.72662,40.69068,-73.72662,2017-11-22 7:59,2017-11-22 8:29,0:30,7:59:00,8:29:00,2017,11,22,2017-11-22,7,8,Right lane blocked,2,0,23,71,0,Cross Island Pkwy N,County Highways,R,Cambria Heights,Queens,NY,11411,US,US/Eastern,KJFK,2017-11-22 7:51,2017-11-22 7:51,52,Day,Day,0,100,29.92,6,Calm,0,0.08,Rain,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
108,80,6,40.69068,-73.72662,0,0,2017-03-05 9:27,2017-03-05 10:11,0:44,9:27:00,10:11:00,2017,3,5,2017-03-05,9,10,Right and center lane blocked,2,0.01,28,78,0,Cross Island Pkwy N,County Highways,R,Cambria Heights,Queens,NY,11411,US,US/Eastern,KJFK,2017-03-05 9:51,2017-03-05 9:51,25,Day,Day,13.6,19,30.66,10,NNW,12.7,0,Clear,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
109,80,6,40.69068,-73.72662,40.69068,-73.72662,2018-07-24 11:37,2018-07-24 12:06,0:29,11:37:00,12:06:00,2018,7,24,2018-07-24,11,12,Two lanes blocked,2,0,37,82,0,Cross Island Pkwy N,County Highways,R,Cambria Heights,Queens,NY,11411,US,US/Eastern,KJFK,2018-07-24 11:51,2018-07-24 11:51,81,Day,Day,0,85,30.21,10,SSE,19.6,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
